year4,sampledate,month,daynum,avg_air_temp,flag_avg_air_temp,avg_rel_hum,flag_avg_rel_hum,avg_wind_speed,flag_avg_wind_speed,avg_wind_dir,flag_avg_wind_dir,avg_chlor,flag_chlor,avg_phycocyanin,flag_phycocyanin,avg_par,flag_par,avg_par_below,flag_par_below,avg_opt_wtemp,flag_avg_opt_wtemp,avg_opt_dosat_raw,flag_avg_opt_dosat_raw,avg_opt_do_raw,flag_avg_opt_do_raw
2016,7/14/2016 0:00,7,196,22.06,,73.85,,6.81,,293.3,,1550.73,,713.13,,227.43,,13.09,,24.74,,104.06,,8.64,
2016,7/14/2016 0:00,7,196,22.11,,71.48,,6.72,,297.66,,1502.08,,712.39,,586.57,,35.41,,24.7,,109.91,,9.13,
2016,7/14/2016 0:00,7,196,22.53,,67.03,,6.84,,305.92,,1463.3,,683.21,,979.4,,60.57,,24.68,,111.56,,9.27,
2016,7/14/2016 0:00,7,196,22.95,,64.63,,7.3,,306.87,,1517.6,,663.71,,1343.43,,88.97,,24.65,,110.61,,9.2,
2016,7/14/2016 0:00,7,196,23.57,,63.19,,7.49,,300.32,,1566.32,,678.83,,1675.71,,104.02,,24.65,,108.91,,9.06,
2016,7/14/2016 0:00,7,196,24.09,,60.93,,7.88,,299.76,,1570.25,,657.92,,1865.63,,105.07,,24.69,,107.24,,8.91,
2016,7/14/2016 0:00,7,196,24.73,,57.37,,7.96,,294.27,,1578.43,,657.94,,1957.24,,108.78,,24.74,,106.55,,8.85,
2016,7/14/2016 0:00,7,196,25.28,,54.34,,8.77,,285.89,,1542.42,,663.92,,1892.14,,101.09,,24.79,,106.18,,8.81,
2016,7/14/2016 0:00,7,196,25.66,,53.78,,8.31,,293.59,,1526.3,,637.42,,1430.13,,71.57,,24.84,,105.63,,8.75,
2016,7/14/2016 0:00,7,196,25.85,,52.82,,9.07,,290.43,,1524.17,,647.68,,1344.8,,67.96,,24.93,,105.48,,8.73,
2016,7/14/2016 0:00,7,196,25.66,,54.97,,9.15,,296.26,,1567.62,,644.71,,1107.82,,55.23,,24.91,,105.16,,8.7,
2016,7/14/2016 0:00,7,196,25.16,,56.53,,8.88,,309.52,,1630.22,,685.24,,673.41,,32.61,,24.88,,104.99,,8.69,
2016,7/14/2016 0:00,7,196,24.78,,58.65,,7.46,,326.55,,1668.88,,666.75,,529.37,,22.44,,24.88,,103.85,,8.6,
2016,7/14/2016 0:00,7,196,24.15,,61.43,,6.06,,333.99,,1660.55,,663.05,,140.2,,7.57,,24.89,,101.76,,8.43,
2016,7/14/2016 0:00,7,196,23.24,,65.39,,6.05,,340.15,,1692.95,,701.28,,15.13,,1.33,,24.81,,99.8,,8.28,
2016,7/14/2016 0:00,7,196,22.09,,68.39,,5.44,,225.09,,1769.6,,701.54,,0.03,,0,,24.78,,99.14,,8.22,
2016,7/14/2016 0:00,7,196,21.18,,69.39,,4.91,,259.13,,1779.72,,716.65,,0,,0,,24.76,,98.34,,8.16,
2016,7/14/2016 0:00,7,196,20.45,,71.59,,4.53,,315.78,,1823.77,,643.5,,0,,0,,24.72,,97.95,,8.13,
2016,7/15/2016 0:00,7,197,20.06,,73.36,,3.99,,306.82,,1822.15,,642.01,,0,,0,,24.65,,97.11,,8.08,
2016,7/15/2016 0:00,7,197,19.35,,77.17,,5.78,,316.03,,1730.23,,630.36,,0,,0,,24.63,,95.58,,7.95,
2016,7/15/2016 0:00,7,197,18.81,,80.93,,5.27,,314.24,,1726.78,,636.78,,0,,0,,24.6,,95.02,,7.91,
2016,7/15/2016 0:00,7,197,18.54,,83.83,,6.05,,311.43,,1748.72,,734.08,,0,,0,,24.5,,95.57,,7.97,
2016,7/15/2016 0:00,7,197,18.19,,85.48,,5.75,,318.53,,1727.18,,699.08,,0,,0,,24.43,,95.97,,8.01,
2016,7/15/2016 0:00,7,197,18,,86.34,,5.38,,318.31,,1689.57,,668.31,,7.88,,0.68,,24.38,,95.23,,7.96,
2016,7/15/2016 0:00,7,197,17.78,,90.03,,5.42,,322.15,,1643.38,,780.5,,36.34,,3.4,,24.35,,95.17,,7.96,
2016,7/15/2016 0:00,7,197,17.54,,92.89,,4.72,,323.97,,1622.4,,752.95,,154.95,,9.52,,24.33,,95.9,,8.02,
2016,7/15/2016 0:00,7,197,17.56,,93.49,,4.92,,270.36,,1617.47,,801.95,,279.1,,15.32,,24.32,,96.84,,8.1,
2016,7/15/2016 0:00,7,197,17.16,,91.91,,5.47,,51.45,,1633.02,,975.08,,417.18,,21.08,,24.29,,98.19,,8.22,
2016,7/15/2016 0:00,7,197,17.13,,87.99,,5.9,,70.12,,1632.85,,791.26,,680.23,,34.62,,24.27,,100.62,,8.43,
2016,7/15/2016 0:00,7,197,17.75,,81.76,,4.43,,51.15,,1619.53,,706.24,,826.06,,42.46,,24.25,,102.66,,8.6,
2016,7/15/2016 0:00,7,197,18.24,,79.6,,4.9,,42.51,,1692.35,,718.74,,766.47,,37.25,,24.23,,102.61,,8.6,
2016,7/15/2016 0:00,7,197,18.61,,75.72,,3.89,,46.91,,1791.42,,700.37,,709.79,,34.53,,24.44,,101.15,,8.45,
2016,7/15/2016 0:00,7,197,19.31,,69.21,,2.5,,55.49,,1801.9,,706.01,,699.28,,33.36,,24.46,,102.51,,8.56,
2016,7/15/2016 0:00,7,197,19.79,,66.62,,2.48,,50.5,,1759.82,,708.84,,732.02,,34.39,,24.48,,103.74,,8.65,
2016,7/15/2016 0:00,7,197,20.29,,65.3,,1.51,,120.31,,1664.72,,671.94,,838.23,,37.63,,24.54,,103.17,,8.6,
2016,7/15/2016 0:00,7,197,20.5,,66.2,,3.08,,91.01,,1682.53,,726.11,,386.49,,18.98,,24.55,,99.91,,8.32,
2016,7/15/2016 0:00,7,197,20.77,,65.27,,2.98,,61.11,,1641.82,,826.84,,373.6,,20.14,,24.51,,99.91,,8.33,
2016,7/15/2016 0:00,7,197,20.53,,66.48,,2.1,,79.32,,1701.27,,715.07,,144.22,,6.29,,24.47,,98.21,,8.2,
2016,7/15/2016 0:00,7,197,20.52,,66.19,,1.39,,117.04,,1956.22,,735.37,,27.22,,1.67,,24.42,,95.79,,8,
2016,7/15/2016 0:00,7,197,20.08,,67.39,,1.76,,95.66,,1997.05,,679.22,,0,,0,,24.35,,94.36,,7.89,
2016,7/15/2016 0:00,7,197,19.7,,68.9,,1.11,,120.89,,1996.52,,691.65,,0,,0,,24.29,,92.67,,7.76,
2016,7/15/2016 0:00,7,197,19.31,,75.53,,1.62,,300.4,,2057.22,,726.24,,0,,0,,24.24,,91.04,,7.63,
2016,7/16/2016 0:00,7,198,18.68,,81.47,,2.65,,316.65,,2000.13,,720.41,,0,,0,,24.19,,90.81,,7.62,
2016,7/16/2016 0:00,7,198,18.28,,82.86,,2.38,,316.68,,1947.33,,660.38,,0,,0,,24.16,,90.05,,7.56,
2016,7/16/2016 0:00,7,198,17.88,,83.86,,1.71,,316,,1952.73,,679.09,,0,,0,,24.13,,88.24,,7.41,
2016,7/16/2016 0:00,7,198,17.55,,83.94,,1.52,,205.2,,1983.35,,662.39,,0,,0,,24.09,,85.03,,7.15,
2016,7/16/2016 0:00,7,198,17.01,,83.88,,2.06,,260.86,,1999.25,,667.23,,0,,0,,24.07,,82.53,,6.94,
2016,7/16/2016 0:00,7,198,17.59,,77.27,,1.7,,304.37,,1986.3,,682.66,,16.35,,1.16,,24.03,,84.99,,7.15,
2016,7/16/2016 0:00,7,198,17.45,,76.68,,1.48,,287.4,,1697.77,,731.15,,199.01,,10.94,,24.01,,98.84,,8.32,
2016,7/16/2016 0:00,7,198,16.95,,78.55,,1.68,,249.55,,1465.13,,727.6,,537.39,,30.17,,24.01,,113.31,,9.54,
2016,7/16/2016 0:00,7,198,18.47,,71.99,,0.26,,204.73,,1372.93,,714.32,,918.46,,57.7,,24.1,,115.3,,9.69,
2016,7/16/2016 0:00,7,198,19.96,,65.99,,0.45,,116.6,,1388.55,,698.82,,1284.58,,79.5,,24.29,,115.22,,9.65,
2016,7/16/2016 0:00,7,198,21.08,,58.42,,0.61,,117.49,,1327.03,,695.59,,1600.58,,95.23,,24.57,,113.39,,9.44,
2016,7/16/2016 0:00,7,198,22.11,,53.53,,0.84,,73.83,,1301.57,,653.39,,1872.48,,107.33,,24.9,,110.48,,9.14,
2016,7/16/2016 0:00,7,198,22.52,,50.89,,0.94,,77.03,,1233.48,,624.98,,1707.73,,90.11,,25.18,,108.19,,8.91,
2016,7/16/2016 0:00,7,198,23.55,,48.58,,0.44,,140.26,,1301.65,,628.86,,1114.67,,56.21,,25.07,,106.35,,8.78,
2016,7/16/2016 0:00,7,198,23.76,,50.96,,2.53,,171.9,,1249.53,,656.18,,1147.23,,55.46,,25.49,,105.67,,8.65,
2016,7/16/2016 0:00,7,198,23.87,,51.68,,3.83,,205.69,,1120.73,,555.71,,1560.38,,75.95,,25.37,,105.5,,8.66,
2016,7/16/2016 0:00,7,198,24.31,,50.13,,4.36,,220.24,,1108.97,,533.95,,1329.42,,59.4,,25.12,,105.75,,8.72,
2016,7/16/2016 0:00,7,198,24.49,,50.99,,4.65,,226.27,,1242.27,,586.73,,874.93,,37.73,,24.94,,106.37,,8.8,
2016,7/16/2016 0:00,7,198,24.43,,53.77,,5.31,,236.12,,1441.8,,590.26,,475.47,,19.6,,24.7,,106.02,,8.81,
2016,7/16/2016 0:00,7,198,24.22,,54.46,,5.05,,236.61,,1580.12,,621.08,,226.02,,9.07,,24.51,,103.72,,8.65,
2016,7/16/2016 0:00,7,198,23.22,,59.88,,4.39,,233.58,,1701.22,,631.06,,15.32,,1.02,,24.34,,99.55,,8.33,
2016,7/16/2016 0:00,7,198,22.37,,63.12,,4.23,,219.11,,1782.02,,673.77,,0,,0,,24.26,,97.27,,8.15,
2016,7/16/2016 0:00,7,198,21.7,,66.25,,3.77,,214,,1858.88,,768.94,,0,,0,,24.21,,95.25,,7.99,
2016,7/16/2016 0:00,7,198,21.03,,69.33,,4.36,,227.03,,1881.18,,659.83,,0,,0,,24.18,,94.22,,7.9,
2016,7/17/2016 0:00,7,199,20.93,,70.88,,4.49,,215.4,,1827.73,,643.71,,0,,0,,24.14,,93.17,,7.82,
2016,7/17/2016 0:00,7,199,20.46,,71.51,,4.25,,197.19,,1826.55,,724.69,,0,,0,,24.1,,92.81,,7.8,
2016,7/17/2016 0:00,7,199,20.14,,74.84,,5.02,,201.45,,1777.58,,676.71,,0,,0,,24.09,,92.45,,7.77,
2016,7/17/2016 0:00,7,199,20.1,,77.31,,6.42,,205.68,,1697.02,,652.95,,0,,0,,24.06,,93.09,,7.83,
2016,7/17/2016 0:00,7,199,19.94,,80.24,,5.8,,197.75,,1656.48,,633.5,,0,,0,,24.03,,92.48,,7.78,
2016,7/17/2016 0:00,7,199,20.12,,83.96,,6.52,,194.37,,1666.2,,633.87,,1.22,,0,,24,,91.57,,7.71,
2016,7/17/2016 0:00,7,199,19.77,,90.54,,8.08,,207.38,,1583.42,,634.42,,4,,0,,23.96,,91.03,,7.67,
2016,7/17/2016 0:00,7,199,20.13,,91.86,,9.7,,202.17,,1496.65,,645.04,,78.36,,5.27,,23.89,,90.54,,7.64,
2016,7/17/2016 0:00,7,199,20.52,,91.43,,8.6,,230.06,,1426.2,,662.38,,516.23,,28.02,,23.79,,94.26,,7.96,
2016,7/17/2016 0:00,7,199,21.71,,86.18,,4.69,,251.31,,1356.12,,660.9,,1300.99,,76.68,,23.77,,102.2,,8.64,
2016,7/17/2016 0:00,7,199,23.9,,71.85,,6.41,,285.82,,1363.5,,874.78,,1652.23,,89.66,,23.86,,102.9,,8.68,
2016,7/17/2016 0:00,7,199,24.7,,68.23,,6.93,,291.69,,1412.75,,676.61,,1735.02,,88.87,,23.93,,101.07,,8.52,
2016,7/17/2016 0:00,7,199,25.62,,66.27,,6.84,,284.51,,1457.82,,651.32,,1480.16,,71.65,,23.94,,99.85,,8.41,
2016,7/17/2016 0:00,7,199,26.21,,64.17,,7.22,,279.25,,1525.7,,657.87,,1182.9,,54.76,,23.97,,99.73,,8.4,
2016,7/17/2016 0:00,7,199,26.21,,65.62,,6.19,,273.62,,1603.82,,697.94,,1060.02,,47.96,,23.99,,99.73,,8.4,
2016,7/17/2016 0:00,7,199,26.03,,69.28,,6.64,,261.01,,1641.43,,859.97,,1006.3,,43.88,,24.01,,99.2,,8.35,
2016,7/17/2016 0:00,7,199,25.62,,72.13,,6.89,,249.82,,1661.7,,681.32,,1054.1,,44.81,,24.06,,99.27,,8.35,
2016,7/17/2016 0:00,7,199,25.62,,72.76,,6.89,,250.48,,1693.35,,697.33,,906.13,,36.53,,24.1,,96.94,,8.15,
2016,7/17/2016 0:00,7,199,25.8,,72.87,,6.66,,254.83,,1743.47,,711.97,,518.5,,20.73,,24.11,,96.31,,8.09,
2016,7/17/2016 0:00,7,199,25.95,,74.49,,5.41,,256.86,,1770.53,,694.29,,231.64,,10,,24.09,,95.13,,7.99,
2016,7/17/2016 0:00,7,199,25.58,,77.63,,4.62,,261.24,,1848,,665.02,,20.29,,1.28,,24.09,,92.58,,7.78,
2016,7/17/2016 0:00,7,199,25.11,,81.58,,5.82,,254.34,,1870.78,,686.03,,0,,0,,24.08,,91.6,,7.7,
2016,7/17/2016 0:00,7,199,24.79,,84.61,,4.49,,280.08,,1879.15,,655.77,,0,,0,,24.06,,90.63,,7.62,
2016,7/17/2016 0:00,7,199,24.24,,88.63,,3.7,,294.04,,1931.98,,651.85,,0,,0,,24.04,,89.49,,7.53,
2016,7/18/2016 0:00,7,200,24.22,,88.03,,4.82,,315.73,,1881.58,,652.2,,0,,0,,24.03,,89.4,,7.52,
2016,7/18/2016 0:00,7,200,23.67,,88.93,,4.28,,322.52,,1870.18,,703.19,,0,,0,,24.01,,88.99,,7.49,
2016,7/18/2016 0:00,7,200,22.96,,89.34,,3.89,,289.85,,1888.78,,647.65,,0,,0,,24.01,,88.93,,7.48,
2016,7/18/2016 0:00,7,200,22.42,,86.14,,2.63,,308.91,,1926.37,,649.4,,0,,0,,24.03,,87.59,,7.37,
2016,7/18/2016 0:00,7,200,22.12,,82.54,,1.95,,183.69,,1949.85,,628.42,,0,,0,,24.19,,85.15,,7.14,
2016,7/18/2016 0:00,7,200,21.89,,82.27,,0.93,,130.38,,2076.33,,647.29,,19.5,,1.3,,24.38,,84.8,,7.09,
2016,7/18/2016 0:00,7,200,21.77,,84.02,,1.94,,323.07,,1891.92,,675.03,,121.89,,7.23,,24.41,,87.91,,7.34,
2016,7/18/2016 0:00,7,200,21.67,,82.74,,3.09,,275.48,,1711.3,,673.32,,356.47,,18.58,,24.39,,103.22,,8.63,
2016,7/18/2016 0:00,7,200,22.44,,76.97,,3.15,,286.21,,1682.82,,671.82,,512.79,,23.62,,24.38,,104.73,,8.75,
2016,7/18/2016 0:00,7,200,22.61,,77.69,,3.22,,316.57,,1686.8,,660.82,,726.72,,36.13,,24.38,,108.99,,9.11,
2016,7/18/2016 0:00,7,200,23.24,,73.03,,0.84,,274.59,,1527.13,,625.44,,1532.97,,83.13,,24.59,,127.2,,10.59,
2016,7/18/2016 0:00,7,200,24.83,,65.53,,0.57,,189.24,,1456.52,,596.58,,1782.48,,93.36,,24.82,,120.33,,9.98,
2016,7/18/2016 0:00,7,200,25.46,,57.59,,0.91,,81.98,,1339.65,,576.06,,1896.87,,96.72,,25.39,,113.69,,9.33,
2016,7/18/2016 0:00,7,200,26.69,,51.78,,0.6,,198.24,,1279.32,,559.96,,1914.33,,95.24,,25.62,,109.76,,8.97,
2016,7/18/2016 0:00,7,200,26.86,,53.43,,2.05,,277.71,,1284.08,,541.95,,1824.75,,85.84,,25.89,,107.53,,8.74,
2016,7/18/2016 0:00,7,200,27.24,,53.31,,2.37,,234.54,,1150.07,,514.79,,1595.33,,77.48,,26.34,,106.35,,8.58,
2016,7/18/2016 0:00,7,200,27.59,,52.5,,1.79,,286.69,,1182.93,,513.57,,1185.11,,51.83,,26.31,,104.96,,8.47,
2016,7/18/2016 0:00,7,200,27.68,,54.08,,2.64,,320.66,,1273.58,,546.75,,852.44,,34.11,,26.26,,104.33,,8.43,
2016,7/18/2016 0:00,7,200,27.94,,55.49,,1.75,,327.47,,1356.68,,524.49,,550.33,,21.74,,26.09,,104.19,,8.44,
2016,7/18/2016 0:00,7,200,27.65,,59.22,,2.1,,326.13,,1484.33,,536.33,,226.76,,8.84,,26.05,,103.63,,8.4,
2016,7/18/2016 0:00,7,200,26.52,,66.09,,1.68,,313.28,,1775.7,,538.97,,25.13,,1.39,,25.88,,103.7,,8.43,
2016,7/18/2016 0:00,7,200,25.49,,71.19,,1.69,,301.69,,1879.43,,565.73,,0,,0,,25.75,,101.7,,8.29,
2016,7/18/2016 0:00,7,200,24.75,,74.88,,2.02,,325.49,,1926.47,,1329.45,,0,,0,,25.66,,99.05,,8.09,
2016,7/18/2016 0:00,7,200,23.97,,77.46,,2.25,,318.99,,1933.37,,886.85,,0,,0,,25.57,,96.85,,7.92,
2016,7/19/2016 0:00,7,201,23.42,,77.94,,2.45,,319.57,,1906.4,,1071.75,,0,,0,,25.46,,94.29,,7.72,
2016,7/19/2016 0:00,7,201,22.99,,78.88,,1.18,,230.08,,1840.67,,1044.74,,0,,0,,25.4,,92.42,,7.58,
2016,7/19/2016 0:00,7,201,22.61,,81.37,,0.84,,98.92,,1907,,697.47,,0,,0,,25.35,,89.03,,7.31,
2016,7/19/2016 0:00,7,201,22.45,,83.94,,1.22,,318.21,,1859.2,,814.33,,0,,0,,25.29,,86.61,,7.12,
2016,7/19/2016 0:00,7,201,21.79,,85.26,,1.48,,140.41,,1888.38,,790.7,,0,,0,,25.23,,86.08,,7.08,
2016,7/19/2016 0:00,7,201,21.53,,85.32,,1.38,,240.83,,1990.72,,788.9,,12.11,,0.99,,25.16,,91.04,,7.5,
2016,7/19/2016 0:00,7,201,21.45,,85.26,,0.88,,78.05,,1757.48,,706.71,,173.1,,9.12,,25.15,,104.81,,8.64,
2016,7/19/2016 0:00,7,201,22.27,,77.72,,1.4,,90.19,,1502.33,,630.05,,519.15,,27.82,,25.16,,128.54,,10.59,
2016,7/19/2016 0:00,7,201,23.34,,72.19,,2.17,,126.47,,1496.47,,555.4,,785.78,,41.56,,25.25,,129.97,,10.69,
2016,7/19/2016 0:00,7,201,23.78,,72.03,,2.55,,172.98,,1458.27,,575.09,,1157.61,,63.85,,25.38,,138.2,,11.34,
2016,7/19/2016 0:00,7,201,24.87,,68.24,,2.61,,175.43,,1308.23,,514.17,,1541.63,,82.89,,25.63,,128.99,,10.54,
2016,7/19/2016 0:00,7,201,26.22,,61.65,,2.94,,174.46,,1246.68,,502.33,,1667.35,,84.59,,25.9,,122.35,,9.94,
2016,7/19/2016 0:00,7,201,27.36,,57.48,,2.29,,156.41,,1215.6,,476.05,,1534,,74.03,,26.33,,117.84,,9.5,
2016,7/19/2016 0:00,7,201,27.62,,57.3,,1.73,,225.09,,1183.42,,481.29,,1407.46,,68.85,,26.77,,115.91,,9.27,
2016,7/19/2016 0:00,7,201,28.22,,55.39,,1.1,,210.53,,1153.43,,558.08,,1607.38,,69.46,,27,,115.29,,9.19,
2016,7/19/2016 0:00,7,201,28.26,,55.17,,1.19,,115.54,,1188.8,,455.22,,1199.09,,53.5,,27.2,,114.49,,9.09,
2016,7/19/2016 0:00,7,201,29.1,,55.47,,1.22,,196.84,,1173.17,,442,,1199.54,,50.78,,26.87,,115.68,,9.24,
2016,7/19/2016 0:00,7,201,28.47,,60.4,,3.14,,254.45,,1144.52,,434.81,,967.05,,38.56,,26.98,,114.61,,9.14,
2016,7/19/2016 0:00,7,201,28.1,,64.44,,2.91,,268.43,,1291.73,,564.25,,564.62,,21.7,,26.69,,113.54,,9.1,
2016,7/19/2016 0:00,7,201,27.89,,66.54,,1.58,,238.35,,1463.92,,477.15,,220.32,,8.3,,26.43,,112.52,,9.06,
2016,7/19/2016 0:00,7,201,26.93,,70.9,,3.44,,229.03,,1568.97,,520.77,,24.82,,1.42,,26.3,,109.93,,8.87,
2016,7/19/2016 0:00,7,201,26,,74.29,,3.26,,238.68,,1648.7,,545.07,,0,,0,,26.18,,107.36,,8.68,
2016,7/19/2016 0:00,7,201,25.35,,76.71,,4.17,,222.13,,1624.92,,606.63,,0,,0,,26.36,,107.34,,8.65,
2016,7/19/2016 0:00,7,201,24.81,,79.42,,3.94,,219.94,,1648.12,,463.23,,0,,0,,26.23,,106.58,,8.61,
2016,7/20/2016 0:00,7,202,24.23,,82.69,,3.31,,163.86,,1735.22,,441.19,,0,,0,,26.01,,104.89,,8.51,
2016,7/20/2016 0:00,7,202,23.78,,85.08,,3.64,,178.4,,1814.57,,459.29,,0,,0,,25.87,,106.7,,8.68,
2016,7/20/2016 0:00,7,202,23.26,,86.35,,4.45,,193.13,,1776.65,,459.29,,0,,0,,25.8,,105.96,,8.63,
2016,7/20/2016 0:00,7,202,22.51,,87.46,,3.59,,212.93,,1863.12,,470.71,,0,,0,,25.62,,106.12,,8.67,
2016,7/20/2016 0:00,7,202,22.27,,85.58,,2.76,,214.79,,2225.7,,512.7,,0,,0,,25.09,,106.43,,8.78,
2016,7/20/2016 0:00,7,202,21.94,,86.38,,2.74,,213.35,,2357.07,,517.73,,9.7,,0.74,,24.98,,105.91,,8.75,
2016,7/20/2016 0:00,7,202,21.77,,86.71,,2.83,,214.23,,2143.15,,500.03,,75.9,,4.62,,25.17,,107.86,,8.88,
2016,7/20/2016 0:00,7,202,22.23,,84.13,,2.46,,197.96,,2047.9,,526.55,,301.81,,16.65,,25.07,,116.98,,9.65,
2016,7/20/2016 0:00,7,202,23.04,,81.17,,2.93,,217.91,,1858.45,,534.98,,631.44,,33.64,,25.05,,130.23,,10.75,
2016,7/20/2016 0:00,7,202,24.11,,78.08,,4.33,,229.51,,1732.1,,526.64,,998.06,,52.95,,25.08,,125.24,,10.33,
2016,7/20/2016 0:00,7,202,25.31,,72.8,,4,,217.48,,1628.53,,501.92,,1408.51,,71.58,,25.23,,123.49,,10.16,
2016,7/20/2016 0:00,7,202,26.03,,71.21,,4.2,,231.31,,1707.47,,488.23,,834.31,,39.78,,25.41,,119,,9.76,
2016,7/20/2016 0:00,7,202,25.49,,75.26,,4.12,,231.55,,2005.7,,505.64,,169.98,,17.71,,25.33,,113.5,,9.32,
2016,7/20/2016 0:00,7,202,25.72,,73.85,,3.86,,228.88,,2000.43,,498.09,,208.22,,27.93,,25.34,,117.97,,9.69,
2016,7/20/2016 0:00,7,202,26.02,,73.16,,4.6,,232.51,,1918.92,,487.91,,155.97,,42.92,,25.42,,119.35,,9.79,
2016,7/20/2016 0:00,7,202,26.25,,71.89,,6.09,,223.04,,1777.93,,477.81,,597.3,,61.99,,25.53,,116.87,,9.56,
2016,7/20/2016 0:00,7,202,26.29,,72.74,,5.49,,230.21,,1891.8,,484.22,,69.77,,33.59,,25.56,,115.67,,9.46,
2016,7/20/2016 0:00,7,202,26.92,,70.89,,3.59,,221.37,,1906.62,,484.95,,476.73,,30.76,,25.5,,116.02,,9.5,
2016,7/20/2016 0:00,7,202,27.27,,72.76,,4.05,,215.15,,1967.48,,487.95,,456.54,,19.58,,25.54,,116.52,,9.53,
2016,7/20/2016 0:00,7,202,26.98,,74.6,,4.25,,223.7,,2179.35,,489.35,,124.23,,7.57,,25.51,,115.28,,9.44,
2016,7/20/2016 0:00,7,202,26.39,,77.85,,3.9,,218.32,,2494.15,,486.55,,5.81,,1.19,,25.47,,112.54,,9.22,
2016,7/20/2016 0:00,7,202,25.84,,79.5,,4.51,,205.62,,2444.5,,481.8,,0,,0,,25.44,,111.2,,9.12,
2016,7/20/2016 0:00,7,202,25.13,,82.38,,5.5,,216.96,,2428.23,,496.7,,0,,0,,25.38,,110.33,,9.05,
2016,7/20/2016 0:00,7,202,24.65,,86.07,,5.24,,217.91,,2391.47,,497.92,,0,,0,,25.32,,108.96,,8.95,
2016,7/21/2016 0:00,7,203,24.44,,88.38,,4.95,,224.51,,2408.18,,498.73,,0,,0,,25.1,,108.73,,8.97,
2016,7/21/2016 0:00,7,203,24.09,,90.7,,4.49,,221.36,,2376.18,,521.19,,0,,0,,24.85,,106.5,,8.82,
2016,7/21/2016 0:00,7,203,23.89,,92.36,,3.48,,212.01,,2451.42,,509.19,,0,,0,,24.88,,104.73,,8.67,
2016,7/21/2016 0:00,7,203,23.82,,93.74,,4.34,,218.38,,2257.9,,496.25,,0,,0,,25.03,,104.85,,8.66,
2016,7/21/2016 0:00,7,203,23.99,,94.67,,4.2,,221.06,,2198.68,,486.82,,0,,0,,25.13,,104.51,,8.61,
2016,7/21/2016 0:00,7,203,24.17,,95.06,,3.74,,223.77,,2340.12,,490.31,,5.81,,0.26,,25.17,,103.76,,8.55,
2016,7/21/2016 0:00,7,203,24.4,,94.84,,4.99,,225.29,,2344.78,,501.57,,60.4,,3.51,,25.19,,104.29,,8.59,
2016,7/21/2016 0:00,7,203,24.82,,94.03,,5.42,,231.74,,2080.48,,511.87,,304.74,,14.99,,25.21,,108.02,,8.89,
2016,7/21/2016 0:00,7,203,25.62,,90.83,,4.32,,256.04,,2031.75,,512.04,,382.61,,18.25,,25.25,,108.32,,8.91,
2016,7/21/2016 0:00,7,203,26.08,,89.46,,3.22,,235.89,,2173.72,,656.18,,348.01,,15.24,,25.29,,107.57,,8.84,
2016,7/21/2016 0:00,7,203,25.21,,80.76,,5.37,,124.79,,2173.85,,989.49,,361.81,,15.59,,25.3,,107.81,,8.86,
2016,7/21/2016 0:00,7,203,25.12,,76.5,,4.99,,151.66,,1711.02,,498.66,,1320.05,,62.19,,25.35,,113.65,,9.33,
2016,7/21/2016 0:00,7,203,25.75,,77.76,,6.65,,183.82,,1746.8,,507.33,,1790,,78.99,,25.44,,113.76,,9.33,
2016,7/21/2016 0:00,7,203,27.29,,77.54,,5.84,,172.61,,1746.22,,490.34,,1860.52,,76.26,,25.48,,113.98,,9.34,
2016,7/21/2016 0:00,7,203,29.29,,76.9,,5.53,,202.75,,1597.47,,490.21,,1744.33,,70.27,,25.81,,111.24,,9.06,
2016,7/21/2016 0:00,7,203,31.01,,70,,7.24,,232.27,,1699.5,,499.53,,1532.64,,53.51,,25.8,,111.24,,9.06,
2016,7/21/2016 0:00,7,203,31.42,,68.98,,6.28,,251.02,,1887.3,,528.08,,975.54,,34.79,,25.58,,111.7,,9.13,
2016,7/21/2016 0:00,7,203,29.61,,71.82,,4.84,,204.6,,2104.25,,581.94,,122.66,,5.5,,25.41,,107.41,,8.81,
2016,7/21/2016 0:00,7,203,22.79,,91.15,,9.02,,74.94,,2119.22,,557.45,,3.32,,0,,25.28,,104.88,,8.62,
2016,7/21/2016 0:00,7,203,21.84,,92.74,,7.18,,157.5,,2071.97,,556.45,,2.13,,0,,25.09,,99.08,,8.17,
2016,7/21/2016 0:00,7,203,22.35,,88.49,,9.33,,249.56,,2065.03,,529.81,,0,,0,,25.03,,97.07,,8.02,
2016,7/21/2016 0:00,7,203,22.11,,87.33,,3.49,,258.28,,2066.68,,530.21,,0,,0,,24.94,,94.85,,7.85,
2016,7/21/2016 0:00,7,203,21.91,,84.58,,2.09,,235.76,,2135.08,,552.17,,0,,0,,24.82,,92.4,,7.66,
2016,7/21/2016 0:00,7,203,21.49,,88.31,,3.95,,197.86,,2068.67,,591.98,,0,,0,,24.72,,89.96,,7.47,
2016,7/22/2016 0:00,7,204,21.08,,92.23,,5.34,,210.59,,2033.05,,728.83,,0,,0,,24.65,,89.47,,7.44,
2016,7/22/2016 0:00,7,204,21.32,,89.99,,4.09,,227.03,,1910.3,,614.5,,0,,0,,24.6,,88.96,,7.41,
2016,7/22/2016 0:00,7,204,21.88,,87.07,,3.74,,261.4,,2019.43,,607.83,,0,,0,,24.62,,90.18,,7.5,
